nome_genero,id_filme_TMDB
Comédia,37834
Ação,861
Aventura,861
Ficção científica,861
Música,13576
Documentário,13576
Ação,290859
Aventura,290859
Ficção científica,290859
Ação,57201
Aventura,57201
Faroeste,57201
Thriller,37686
Ficção científica,37686
Mistério,37686
Ficção científica,335984
Drama,335984
Comédia,116149
Aventura,116149
Família,116149
Ação,9471
Aventura,9471
Comédia,9471
Ação,5174
Comédia,5174
Crime,5174
Comédia,9427
Comédia,496243
Thriller,496243
Drama,496243
Terror,250546
Drama,6947
Mistério,6947
Thriller,6947
Drama,462
Mistério,419430
Thriller,419430
Terror,419430
Thriller,458723
Terror,458723
Mistério,458723
Ação,9350
Aventura,9350
Thriller,9350
Comédia,383785
Mistério,383785
Ação,383785
Aventura,383785
Fantasia,9598
Drama,9598
Comédia,9598
Família,9598
Terror,424139
Thriller,424139
Ação,11199
Aventura,11199
Comédia,11199
Romance,11887
Comédia,11887
Drama,11887
Família,11887
Música,11887
Animação,11970
Família,11970
Fantasia,11970
Aventura,11970
Comédia,11970
Romance,11970
Comédia,479455
Ficção científica,479455
Ficção científica,320288
Ação,320288
Aventura,320288
Drama,44264
Aventura,44264
Faroeste,44264
Comédia,1281
Família,1281
Aventura,1281
Drama,168672
Crime,168672
Comédia,9489
Romance,9489
Ação,9798
Drama,9798
Thriller,9798
Aventura,10009
Animação,10009
Família,10009
Ação,9342
Aventura,9342
Animação,2300
Família,2300
Comédia,2300
Ficção científica,2300
Ação,12289
Aventura,12289
Drama,12289
Guerra,12289
Terror,565
Mistério,565
Fantasia,2486
Ação,2486
Aventura,2486
Família,2486
Terror,2667
Mistério,2667
Animação,109451
Família,109451
Comédia,109451
Thriller,9741
Drama,9741
Mistério,9741
Comédia,8467
Comédia,109418
Thriller,450465
Drama,450465
Ficção científica,450465
Aventura,227973
Comédia,227973
Animação,227973
Família,227973
Animação,44896
Comédia,44896
Família,44896
Faroeste,44896
Aventura,44896
Comédia,712
Drama,712
Romance,712
Família,448119
Fantasia,448119
Aventura,448119
Ação,754
Crime,754
Ficção científica,754
Thriller,754
Ação,308531
Aventura,308531
Comédia,308531
Família,308531
Ficção científica,308531
Comédia,62213
Fantasia,62213
Ação,1927
Ficção científica,1927
Comédia,8265
Drama,8265
Romance,8265
Drama,238
Crime,238
Comédia,508
Romance,508
Drama,508
Ação,184315
Aventura,184315
Ação,2109
Comédia,2109
Crime,2109
Aventura,196
Comédia,196
Ficção científica,196
Ficção científica,82700
Ação,82700
Aventura,82700
Ação,257344
Comédia,257344
Ficção científica,257344
Drama,881
Animação,22794
Comédia,22794
Família,22794
Música,65
Drama,65
Comédia,274167
Família,12154
Comédia,12154
Comédia,14306
Família,14306
Ficção científica,97020
Ação,97020
Ação,9268
Drama,9268
Mistério,9268
Thriller,9268
Drama,363676
História,363676
Ação,121856
Aventura,121856
Ficção científica,121856
Comédia,9339
Drama,9339
Fantasia,9339
Animação,635389
Ação,635389
Fantasia,635389
Aventura,635389
Ação,71679
Terror,71679
Ficção científica,71679
Ação,1573
Thriller,1573
Aventura,9396
Comédia,9396
Comédia,455207
Drama,455207
Romance,455207
Ficção científica,415
Ação,415
Fantasia,415
Família,38745
Comédia,38745
Aventura,38745
Fantasia,38745
Ação,9679
Crime,9679
Thriller,9679
Drama,11009
Música,11009
Drama,82693
Comédia,82693
Romance,82693
Ação,584
Crime,584
Thriller,584
Fantasia,4935
Animação,4935
Aventura,4935
Drama,644
Ficção científica,644
Aventura,644
Drama,207
Ação,238713
Comédia,238713
Crime,238713
Comédia,2105
Romance,2105
Comédia,71552
Comédia,9032
Drama,9032
Aventura,258509
Animação,258509
Comédia,258509
Família,258509
História,205596
Drama,205596
Thriller,205596
Guerra,205596
Comédia,337404
Crime,337404
Drama,10200
Ficção científica,10200
Thriller,10200
Thriller,65754
Crime,65754
Mistério,65754
Drama,65754
Terror,126889
Ficção científica,126889
Mistério,126889
Drama,68734
Thriller,68734
Família,1268
Comédia,1268
Drama,409
Romance,409
Guerra,409
Música,2005
Comédia,2005
Comédia,8273
Romance,8273
Comédia,7326
Drama,7326
Romance,7326
Terror,521029
Thriller,521029
Mistério,521029
Fantasia,561
Ação,561
Terror,561
Drama,381284
História,381284
Ação,11665
Comédia,11665
Thriller,11665
Comédia,637
Drama,637
Crime,170882
Ação,43074
Fantasia,43074
Comédia,43074
Thriller,1250
Ação,1250
Fantasia,1250
Ação,942
Aventura,942
Comédia,942
Crime,942
Thriller,942
Ação,40805
Crime,40805
Comédia,40805
Comédia,858
Drama,858
Romance,858
Aventura,346648
Comédia,346648
Família,346648
Ação,339403
Crime,339403
Fantasia,37958
Ação,37958
Drama,37958
Ação,8681
Thriller,8681
Aventura,32657
Fantasia,32657
Família,32657
Fantasia,60304
Terror,60304
Ação,60304
Drama,489
Drama,575813
Aventura,339964
Ficção científica,339964
Ação,339964
Drama,359724
Ação,359724
História,359724
Drama,37799
Animação,7443
Comédia,7443
Família,7443
Drama,457251
História,457251
Ação,1701
Thriller,1701
Crime,1701
Terror,628
Drama,628
Fantasia,628
Thriller,9315
Drama,9315
Mistério,9315
Comédia,10201
Romance,10201
Ação,225574
Thriller,225574
Mistério,225574
Aventura,9354
Comédia,9354
Família,9354
Ficção científica,9354
Documentário,1777
Ação,8247
Aventura,8247
Ficção científica,8247
Ação,8487
Aventura,8487
Comédia,8487
Ficção científica,8487
Faroeste,8487
Ação,274855
Ficção científica,274855
Thriller,274855
Thriller,11092
Crime,11092
Mistério,11092
Comédia,4256
Mistério,207932
Thriller,207932
Drama,207932
Ação,207932
Aventura,44912
Ação,44912
Thriller,44912
Ficção científica,44912
Animação,151960
Família,151960
Aventura,151960
Comédia,151960
Comédia,594
Drama,594
Comédia,9029
Romance,9029
Comédia,22897
Romance,22897
Comédia,4964
Romance,4964
Drama,4964
Ação,109424
Drama,109424
Thriller,109424
Aventura,9837
Animação,9837
Drama,9837
Família,9837
Crime,75780
Drama,75780
Thriller,75780
Ação,75780
Drama,1495
Ação,1495
Aventura,1495
História,1495
Guerra,1495
Drama,1538
Crime,1538
Thriller,1538
Terror,49017
Ação,49017
Drama,49017
Fantasia,49017
Guerra,49017
Ação,302699
Comédia,302699
Mistério,302699
Crime,302699
Animação,378236
Família,378236
Comédia,378236
Drama,70
Drama,50014
Comédia,9493
Drama,331482
Romance,331482
Comédia,32856
Romance,32856
Comédia,52449
Ação,9331
Drama,9331
Thriller,9331
Comédia,214756
Romance,6114
Terror,6114
Família,329996
Fantasia,329996
Aventura,329996
Aventura,11678
Comédia,2978
Fantasia,2978
Drama,2024
História,2024
Guerra,2024
Ação,2024
Fantasia,27022
Aventura,27022
Ação,27022
Comédia,50546
Romance,50546
Drama,480530
Thriller,680
Crime,680
Crime,11322
História,11322
Ação,2501
Drama,2501
Mistério,2501
Thriller,2501
Thriller,8984
Drama,8984
Crime,8984
Drama,88
Música,88
Romance,88
Drama,2567
Aventura,451048
Fantasia,451048
Comédia,451048
Ação,451048
Aventura,146
Drama,146
Ação,146
Romance,146
Ação,197
Drama,197
História,197
Guerra,197
Fantasia,224141
Comédia,224141
Fantasia,10202
Comédia,10202
Família,10202
Romance,10202
Romance,1844
Drama,1844
Mistério,1844
Crime,9273
Comédia,9273
Aventura,9273
Aventura,8619
Drama,8619
Guerra,8619
Comédia,1493
Crime,1493
Ação,1493
Ação,9946
Fantasia,9946
Terror,9946
Mistério,9946
Comédia,95610
Romance,95610
Ficção científica,44943
Ação,44943
Guerra,228150
Drama,228150
Ação,228150
Aventura,6972
Drama,6972
Romance,6972
Comédia,41733
Drama,41733
Animação,10144
Família,10144
Fantasia,10144
Ficção científica,17654
Ação,698
Aventura,698
Thriller,698
Ficção científica,698
Terror,1933
Drama,1933
Mistério,1933
Thriller,1933
Comédia,51540
Crime,51540
Romance,508747
Drama,508747
Crime,9533
Thriller,9533
Mistério,9533
Terror,9533
Aventura,158852
Família,158852
Mistério,158852
Ficção científica,158852
Aventura,11774
Comédia,11774
Família,11774
Ação,59961
Thriller,59961
Comédia,151743
Aventura,151743
Drama,151743
Drama,296096
Romance,296096
Thriller,1900
Drama,1900
Crime,1900
Ação,9799
Crime,9799
Thriller,9799
Terror,72571
Mistério,72571
Drama,9800
Ação,138103
Aventura,138103
Thriller,138103
Drama,2668
Fantasia,2668
Thriller,2668
Mistério,2668
Terror,2668
Família,9325
Animação,9325
Aventura,9325
Ação,267860
Thriller,267860
Romance,9767
Comédia,9767
Drama,820
Thriller,820
História,820
Ação,117251
Drama,117251
Thriller,117251
Aventura,381289
Comédia,381289
Fantasia,381289
Família,381289
Drama,381289
Ação,513692
Crime,513692
Drama,38167
Romance,38167
Comédia,10661
Ação,10661
Aventura,9477
Guerra,9477
História,9477
Ação,9477
Comédia,41515
Família,41515
Animação,41515
Aventura,41515
Drama,253412
Aventura,253412
História,253412
Romance,1903
Ficção científica,1903
Fantasia,1903
Thriller,1903
Drama,329865
Ficção científica,329865
Mistério,329865
Ação,136797
Crime,136797
Drama,136797
Thriller,136797
Família,481084
Animação,481084
Comédia,481084
Animação,12429
Fantasia,12429
Família,12429
Comédia,10312
Drama,10312
Comédia,7552
Ficção científica,1498
Ação,1498
Aventura,1498
Comédia,1498
Família,1498
Comédia,951
Ação,495764
Crime,495764
Drama,277216
Música,277216
Ação,64688
Comédia,64688
Crime,64688
Animação,8920
Comédia,8920
Família,8920
Ação,1669
Aventura,1669
Thriller,1669
Drama,2253
Thriller,2253
História,2253
Guerra,2253
Comédia,513434
Terror,513434
Documentário,240417
Guerra,240417
Aventura,76285
Família,76285
Fantasia,76285
Terror,423108
Mistério,423108
Thriller,423108
Comédia,2642
Romance,2642
Ação,64635
Ficção científica,64635
Aventura,64635
Thriller,64635
Romance,795
Drama,795
Fantasia,795
Comédia,10022
Família,10022
Thriller,80278
Drama,80278
Fantasia,81005
Ação,81005
Aventura,81005
Família,81005
Animação,7484
Família,7484
Aventura,7484
Comédia,7484
Família,137116
Aventura,137116
Animação,137116
Comédia,137116
Crime,4547
Drama,4547
Thriller,4547
Ação,12279
Aventura,12279
Comédia,12279
Família,12279
Ficção científica,12279
Comédia,193610
Romance,193610
Ação,2164
Aventura,2164
Ficção científica,2164
Comédia,1824
Romance,1824
Drama,72570
Romance,72570
Comédia,9506
Aventura,2310
Ação,2310
Animação,2310
Ação,7446
Comédia,7446
Aventura,7446
Guerra,7446
Aventura,699
Ação,699
Thriller,699
Mistério,9944
Drama,9944
Thriller,9944
Crime,9944
Aventura,267935
Família,267935
Fantasia,267935
Drama,399055
Fantasia,399055
Romance,399055
Comédia,257211
Terror,23827
Mistério,23827
Comédia,1581
Romance,1581
Thriller,4614
Ação,4614
Drama,4614
Drama,3131
História,3131
Crime,3131
Ação,381902
Aventura,381902
Fantasia,381902
Aventura,533
Animação,533
Comédia,533
Família,533
Thriller,156022
Ação,156022
Crime,156022
Drama,535544
Romance,535544
História,535544
Família,2907
Comédia,2907
Fantasia,2907
Terror,2907
Ação,708
Aventura,708
Thriller,708
Ação,280217
Aventura,280217
Animação,280217
Comédia,280217
Família,280217
Ficção científica,8536
Ação,8536
Aventura,8536
Comédia,9291
Ação,9383
Ficção científica,9383
Thriller,9383
Comédia,11007
Família,11007
Ação,6950
Drama,6950
Ficção científica,6950
Thriller,6950
Fantasia,11395
Drama,11395
Comédia,11395
Família,11395
Animação,45772
Família,45772
Família,372399
Comédia,372399
Romance,372399
Drama,372399
Mistério,846
Ficção científica,846
Thriller,846
Ação,1370
Aventura,1370
Thriller,1370
Guerra,1370
Crime,187017
Comédia,187017
Ação,187017
Aventura,116745
Comédia,116745
Drama,116745
Fantasia,116745
Terror,579
Thriller,579
Aventura,700
Ação,700
Thriller,700
Ação,949
Crime,949
Drama,949
Thriller,949
Comédia,58224
Família,58224
Comédia,3563
Romance,3563
Drama,76203
História,76203
Fantasia,568160
Animação,568160
Romance,568160
Drama,568160
Drama,547
Romance,547
Drama,69
Música,69
Romance,69
Comédia,387949
Terror,19912
Mistério,19912
Animação,10865
Família,10865
Aventura,10865
Ficção científica,10865
Crime,388
Drama,388
Thriller,388
Comédia,10663
Aventura,44826
Drama,44826
Família,44826
Aventura,691
Ação,691
Thriller,691
Comédia,11000
Ação,13183
Mistério,13183
Ficção científica,13183
Fantasia,408
Animação,408
Família,408
Comédia,353616
Música,353616
Ficção científica,76757
Fantasia,76757
Ação,76757
Aventura,76757
Animação,50359
Comédia,50359
Família,50359
Comédia,376659
Comédia,10481
Família,10481
Terror,1970
Mistério,1970
Thriller,1970
Ação,679
Thriller,679
Ficção científica,679
Ação,14560
Aventura,14560
Comédia,14560
Família,14560
Comédia,8872
Música,8872
Ação,9359
Aventura,9359
Comédia,9359
Drama,9359
Faroeste,9359
Aventura,62764
Comédia,62764
Drama,62764
Família,62764
Fantasia,62764
Aventura,9313
Ação,9313
Drama,9313
Aventura,332210
Animação,332210
Comédia,332210
Família,332210
Thriller,1598
Crime,1598
Thriller,10756
Fantasia,10756
Comédia,10756
Família,10756
Mistério,10756
Romance,2064
Comédia,2064
Drama,688
Romance,688
Romance,621
Comédia,621
Aventura,503
Ação,503
Drama,503
Thriller,503
Mistério,11024
Fantasia,11024
Aventura,11024
Comédia,11024
Ação,9595
Comédia,9595
Guerra,9595
Crime,4147
Drama,4147
Thriller,4147
Ação,24
Crime,24
Comédia,11529
Romance,11529
Comédia,419680
Ação,7551
Thriller,7551
Ficção científica,7551
Drama,446354
História,446354
Drama,9909
Comédia,76493
Fantasia,8698
Ação,8698
Thriller,8698
Ficção científica,8698
Aventura,262504
Ficção científica,262504
Ação,262504
Mistério,262504
Drama,824
Romance,824
Música,824
Fantasia,9480
Ação,9480
Crime,9480
Ficção científica,9480
Thriller,9480
Família,431580
Animação,431580
Aventura,431580
Comédia,431580
Comédia,1406
Faroeste,1406
Comédia,10184
Romance,10184
Drama,10184
Mistério,13027
Thriller,13027
Ação,13027
Comédia,5966
Romance,5966
Comédia,4257
Ação,9619
Aventura,9619
Thriller,9619
Drama,9619
Aventura,11619
Animação,11619
Comédia,11619
Família,11619
Drama,9869
Ação,9869
Thriller,9869
Crime,9869
Drama,142
Romance,142
Comédia,9574
Família,9574
Ficção científica,9574
Comédia,339846
Ação,339846
Crime,339846
Thriller,10398
Guerra,57212
Drama,57212
Ação,57212
Terror,41436
Mistério,41436
Aventura,395
Ficção científica,395
Ação,395
Terror,395
Drama,79
Aventura,79
Ação,79
História,79
Comédia,6957
Romance,6957
Comédia,9919
Romance,9919
Comédia,65057
Drama,65057
Thriller,34544
Ação,34544
Aventura,34544
Comédia,34544
Crime,34544
Comédia,9576
Romance,9576
Ação,9386
Drama,9386
Thriller,9386
Crime,9386
Mistério,9386
Comédia,9535
Crime,9535
Drama,519255
Música,519255
Romance,519255
Thriller,519255
Thriller,390043
Comédia,390043
Crime,390043
Ação,390043
Comédia,262391
Comédia,10808
Família,10808
Romance,10808
Fantasia,10808
Ação,9654
Crime,9654
Drama,7350
Comédia,7350
Drama,324786
História,324786
Guerra,324786
Drama,7442
Crime,7442
Thriller,7442
Ação,49849
Ficção científica,49849
Thriller,49849
Faroeste,49849
Crime,504172
Drama,504172
Thriller,504172
Comédia,120467
Drama,120467
Aventura,10603
Comédia,10603
Família,10603
Romance,10603
Fantasia,2698
Comédia,2698
Família,2698
Comédia,109431
Crime,109431
Crime,9600
Comédia,9600
Ação,49530
Thriller,49530
Ficção científica,49530
Comédia,194
Romance,194
Comédia,109443
Drama,312221
Ficção científica,453405
Ação,453405
Thriller,453405
Comédia,10719
Família,10719
Fantasia,10719
Crime,346685
Drama,346685
Mistério,346685
Thriller,346685
Crime,4232
Terror,4232
Mistério,4232
Aventura,2289
Drama,2289
História,2289
Romance,2289
Ação,415214
Aventura,415214
Crime,415214
Guerra,415214
Ação,855
História,855
Guerra,855
Drama,639557
História,639557
Thriller,639557
Crime,639557
Fantasia,9021
Comédia,9021
Família,9021
Terror,4233
Mistério,4233
Comédia,19899
Romance,19899
Aventura,8916
Animação,8916
Comédia,8916
Família,8916
Drama,1372
Thriller,1372
Ação,1372
Crime,6977
Drama,6977
Thriller,6977
Animação,431693
Ação,431693
Aventura,431693
Comédia,431693
Família,431693
Thriller,324552
Ação,324552
Crime,324552
Drama,7520
Romance,7520
Comédia,7520
Ação,98567
Aventura,98567
Comédia,2022
Romance,2022
Drama,686
Ficção científica,686
Mistério,686
Ação,7191
Thriller,7191
Ficção científica,7191
Comédia,27581
Ação,27581
Crime,27581
Ação,2636
Thriller,2636
Comédia,9384
Crime,9384
Drama,4380
Romance,4380
Comédia,4380
Ação,55384
Comédia,55384
Drama,55384
Crime,55384
Família,10996
Aventura,10996
Animação,10996
Comédia,10996
Comédia,38317
Romance,38317
Família,38317
Comédia,100042
Ficção científica,315837
Ação,315837
Animação,1267
Comédia,1267
Família,1267
Aventura,11688
Animação,11688
Comédia,11688
Família,11688
Fantasia,11688
Ficção científica,63
Thriller,63
Mistério,63
Animação,529203
Família,529203
Aventura,529203
Fantasia,529203
Comédia,529203
Drama,11321
Ação,166424
Aventura,166424
Ficção científica,166424
Ação,44048
Thriller,44048
Comédia,9472
Ação,436969
Aventura,436969
Fantasia,436969
Música,504608
Drama,504608
História,504608
Guerra,1966
História,1966
Ação,1966
Aventura,1966
Drama,1966
Romance,1966
Drama,77930
Comédia,77930
Terror,406563
Mistério,406563
Thriller,406563
Drama,22947
Romance,22947
Ação,524434
Aventura,524434
Ficção científica,524434
Fantasia,524434
Crime,819
Drama,819
Thriller,819
Thriller,296098
Drama,296098
Comédia,9880
Família,9880
Romance,9880
Ação,9334
Aventura,9334
Fantasia,9334
Família,64328
Comédia,64328
Música,64328
Ação,464052
Aventura,464052
Fantasia,464052
Música,90724
Ação,290595
Aventura,290595
Drama,290595
Aventura,6068
Ação,6068
Comédia,6068
Romance,6068
Ação,8914
Terror,8914
Ficção científica,8914
Ação,1639
Aventura,1639
Thriller,1639
Comédia,10708
Família,10708
Família,8204
Aventura,8204
Fantasia,8204
Drama,8204
Ação,665
Drama,665
História,665
Terror,214
Thriller,214
Crime,214
Ação,82
Crime,82
Thriller,82
Comédia,12193
Romance,12193
Drama,12193
Comédia,4944
Drama,4944
Ficção científica,1724
Ação,1724
Aventura,1724
Aventura,12599
Fantasia,12599
Animação,12599
Ficção científica,12599
Família,12599
Animação,10228
Família,10228
Aventura,10228
Fantasia,10228
Ação,10228
Drama,227306
Guerra,227306
Thriller,8645
Ficção científica,8645
Documentário,18221
Drama,1852
História,1852
Thriller,1852
Comédia,9718
Ação,1635
Thriller,1635
Ficção científica,1635
Aventura,1635
Crime,179
Thriller,179
Drama,513335
Comédia,513335
Fantasia,513335
Aventura,333484
Ação,333484
Faroeste,333484
Drama,1904
Romance,1904
História,1904
Ação,343611
Drama,345
Thriller,345
Mistério,345
Ficção científica,8078
Terror,8078
Ação,8078
Thriller,51876
Mistério,51876
Ficção científica,51876
Terror,4234
Mistério,4234
Aventura,253
Ação,253
Thriller,253
Drama,87502
Crime,2112
Ação,2112
Drama,2112
Drama,10320
Terror,10320
Thriller,10320
Ação,117263
Thriller,117263
Drama,201703
Crime,201703
Drama,2604
Guerra,2604
Terror,91586
Thriller,91586
Comédia,10330
Família,10330
Romance,10330
Fantasia,10330
Aventura,4476
Drama,4476
Romance,4476
Guerra,4476
Faroeste,4476
Ação,216282
Thriller,216282
Aventura,9486
Ação,9486
Comédia,9486
Ficção científica,346910
Ação,346910
Aventura,346910
Comédia,346910
Ação,11253
Aventura,11253
Mistério,11253
Fantasia,11253
Comédia,6557
Romance,6557
Crime,359940
Drama,359940
Comédia,249
Drama,249
Fantasia,52520
Ação,52520
Terror,52520
Ação,1996
Aventura,1996
Fantasia,1996
Thriller,1996
Crime,58233
Aventura,58233
Ação,58233
Comédia,58233
Thriller,58233
Drama,61202
Comédia,61202
Romance,61202
Aventura,36670
Ação,36670
Thriller,36670
Ficção científica,8077
Ação,8077
Terror,8077
Drama,9441
Romance,9441
Comédia,9441
Comédia,9277
Crime,9277
Drama,9277
Aventura,128
Fantasia,128
Animação,128
Ação,4824
Thriller,4824
Aventura,4824
Crime,4824
Comédia,9757
Drama,41233
Romance,41233
Ação,11228
Aventura,11228
Thriller,11228
Faroeste,33
Terror,300669
Thriller,300669
Comédia,12096
Família,12096
Mistério,12096
Crime,12096
Aventura,12096
Ação,12096
Thriller,187
Ação,187
Crime,187
Ação,136795
Comédia,136795
Crime,136795
Ação,9615
Crime,9615
Drama,9615
Thriller,9615
Ação,463272
Aventura,463272
Comédia,463272
Aventura,257445
Terror,257445
Comédia,257445
Aventura,2119
Ação,2119
Romance,2119
Drama,2119
Terror,55779
Mistério,55779
Drama,540901
Comédia,540901
Crime,540901
Guerra,8963
Thriller,8963
Ação,8963
Drama,8963
Ação,20504
Thriller,20504
Ficção científica,20504
Ação,59962
Comédia,59962
Romance,59962
Ação,365222
Drama,365222
História,365222
Drama,6023
Romance,6023
Thriller,322
Crime,322
Drama,322
Mistério,322
Ação,8845
Thriller,8845
Aventura,709
Ação,709
Thriller,709
Crime,273248
Drama,273248
Mistério,273248
Faroeste,273248
Drama,1246
Ação,1246
Terror,522681
Thriller,522681
Mistério,522681
Comédia,18126
Drama,18126
Família,18126
Música,18126
Romance,18126
Ação,13811
Mistério,13811
Ficção científica,13811
Thriller,13811
Crime,302946
Thriller,302946
Drama,302946
Aventura,412117
Animação,412117
Comédia,412117
Família,412117
Fantasia,36586
Terror,36586
Ação,36586
Thriller,36586
Guerra,152760
Drama,152760
História,152760
Ação,152760
Drama,1125
Música,1125
Comédia,7303
Drama,7303
Romance,7303
Comédia,864
História,864
Romance,4379
Comédia,4379
Thriller,9833
Drama,9833
Romance,9833
Crime,23168
Drama,23168
Thriller,23168
Ação,168530
Comédia,168530
Romance,256591
Comédia,256591
Crime,256591
Drama,256591
Família,1634
Aventura,1634
Drama,1634
Thriller,11595
Ação,11595
Comédia,11595
Crime,11595
Drama,11595
Fantasia,927
Terror,927
Comédia,927
Família,522478
Comédia,522478
Aventura,522478
Animação,522478
Fantasia,522478
Drama,1813
Mistério,1813
Thriller,1813
Terror,1813
Ação,59108
Comédia,59108
Terror,215
Comédia,392
Drama,392
Romance,392
Aventura,707
Ação,707
Thriller,707
Crime,2924
Drama,2924
Thriller,2924
Crime,1645
Drama,1645
Thriller,1645
Comédia,35056
Ação,35056
Aventura,35056
Ação,393
Crime,393
Thriller,393
Drama,9294
Fantasia,9294
Romance,9294
Ficção científica,9294
Ação,10329
Aventura,10329
Ficção científica,10329
Drama,13885
Terror,13885
Fantasia,2280
Drama,2280
Comédia,2280
Romance,2280
Família,2280
Comédia,208134
Mistério,401981
Thriller,401981
Drama,9481
Mistério,9481
Thriller,9481
Crime,9481
Animação,218836
Comédia,218836
Aventura,218836
Família,218836
Drama,7461
Ação,7461
Thriller,7461
Crime,7461
Fantasia,59436
Comédia,59436
Romance,59436
Drama,64686
Ação,64686
Aventura,64686
Fantasia,64686
Drama,399404
História,399404
Música,8328
Drama,8328
Romance,8328
Ação,205584
Aventura,205584
Fantasia,205584
Animação,65759
Comédia,65759
Família,65759
Ação,9208
Thriller,18487
Crime,18487
Ação,18487
Drama,611698
Ação,611698
Fantasia,611698
Fantasia,351694
Animação,351694
Comédia,351694
Ação,348892
Comédia,348892
Drama,348892
Música,44825
Documentário,44825
Ficção científica,199
Ação,199
Aventura,199
Thriller,199
Drama,28
Guerra,28
Ação,46529
Thriller,46529
Ficção científica,46529
Aventura,46529
Thriller,2275
Comédia,71880
Romance,50544
Comédia,50544
Guerra,193756
Ação,193756
Drama,193756
História,193756
Comédia,14405
Família,14405
Aventura,14405
Romance,14405
Comédia,2123
Comédia,41630
Romance,41630
Animação,9408
Comédia,9408
Família,9408
Comédia,9374
Fantasia,9374
Terror,9374
Terror,345911
Thriller,345911
Mistério,345911
Animação,379686
Comédia,379686
Família,379686
Ficção científica,379686
Ação,274857
Drama,274857
Fantasia,274857
Terror,7737
Ação,7737
Ficção científica,7737
Drama,4464
História,4464
Ação,146216
Comédia,146216
Crime,146216
Thriller,146216
Ação,10054
Comédia,10054
Família,10054
Aventura,10054
Comédia,13680
Família,13680
Ação,6073
Comédia,6073
Crime,6073
Romance,6073
Thriller,45612
Ficção científica,45612
Mistério,45612
Drama,454
Romance,454
Comédia,11806
Família,11806
Ação,9705
Crime,9705
Thriller,9705
Fantasia,274854
Ação,274854
Aventura,274854
Ficção científica,274854
Ação,423204
Thriller,423204
Terror,132232
Drama,873
Comédia,11172
Música,11172
Romance,11172
Drama,403
Fantasia,51739
Animação,51739
Família,51739
Ação,379149
Thriller,379149
Crime,8643
Drama,8643
Terror,8643
Thriller,8643
Ficção científica,76726
Drama,76726
Thriller,76726
Drama,1907
Aventura,1907
Romance,1907
Thriller,1907
Comédia,9986
Família,9986
Fantasia,9986
Aventura,294272
Família,294272
Fantasia,294272
Ação,1535
Crime,1535
Thriller,1535
Fantasia,297
Drama,297
Romance,297
Comédia,50646
Drama,50646
Romance,50646
Terror,82990
Ação,1656
Aventura,1656
Faroeste,1656
Ficção científica,305470
Ação,305470
Aventura,305470
Comédia,62838
Romance,62838
Comédia,8835
Comédia,9513
Família,9513
Aventura,9513
Animação,9513
Thriller,294992
Guerra,294992
Aventura,294992
Família,508439
Animação,508439
Aventura,508439
Comédia,508439
Fantasia,508439
Terror,4970
Thriller,4970
Ação,9737
Comédia,9737
Crime,9737
Thriller,9737
Comédia,4248
Aventura,660
Ação,660
Thriller,660
Comédia,9889
Romance,9889
História,8818
Drama,8818
Música,8818
Comédia,8469
Crime,4477
Thriller,4477
Drama,4477
Comédia,271718
Romance,271718
Ação,562
Thriller,562
Animação,223702
Aventura,223702
Comédia,223702
Fantasia,223702
Música,85446
Drama,85446
Romance,85446
Comédia,417870
Drama,334543
Animação,9297
Comédia,9297
Família,9297
Fantasia,9297
Família,11836
Animação,11836
Comédia,11836
Fantasia,11836
Drama,1049
Thriller,1049
Mistério,1049
Romance,1049
Animação,41216
Aventura,41216
Família,41216
Fantasia,41216
Comédia,838
Drama,838
Animação,9444
Família,9444
Terror,3122
Ficção científica,3122
Terror,663
Thriller,663
Crime,663
Ficção científica,152
Aventura,152
Mistério,152
Ação,1727
Aventura,1727
Comédia,1727
Romance,1727
Drama,792
Guerra,792
Ação,792
Romance,11472
Comédia,11472
Comédia,11565
Crime,11565
Aventura,2383
Drama,2383
Família,2383
Comédia,11467
Romance,11467
Aventura,11259
Drama,11259
Romance,11259
Faroeste,11259
Aventura,1265
Drama,1265
Família,1265
Drama,39538
Thriller,39538
Ficção científica,39538
Drama,441889
Música,441889
Aventura,9593
Fantasia,9593
Ação,9593
Comédia,9593
Família,9593
Ação,442249
Thriller,442249
Terror,442249
Ação,8834
Drama,8834
Mistério,8834
Thriller,8834
Drama,74534
Comédia,74534
Crime,242
Drama,242
Thriller,242
Drama,10637
Comédia,193893
Romance,9062
Drama,9062
Animação,508442
Comédia,508442
Fantasia,508442
Família,508442
Comédia,27573
Ação,27573
Drama,27573
Comédia,16996
Ficção científica,2157
Aventura,2157
Terror,41439
Crime,41439
Ação,56427
Drama,56427
Aventura,56427
Cinema TV,56427
Aventura,9360
Terror,9360
Thriller,9360
Família,14873
Animação,14873
Aventura,14873
Aventura,2270
Fantasia,2270
Romance,2270
Família,2270
Ação,137094
Drama,137094
Thriller,137094
Drama,1164
Crime,9559
Drama,9559
Thriller,9559
Drama,33909
Crime,33909
Comédia,11130
Drama,11130
Família,11130
Romance,11130
Drama,4584
Romance,4584
Comédia,137093
Ação,332
Aventura,332
Comédia,332
Família,332
Ação,4105
Thriller,4105
Crime,4105
Drama,9475
Comédia,196867
Drama,196867
Família,196867
Família,10588
Fantasia,10588
Ação,9255
Comédia,9255
Guerra,9255
Ação,257088
Crime,257088
Thriller,257088
