id_pessoa_TMDB,id_filme_TMDB,ator,diretor,roteirista
192895,18,True,False,False
36900,18,True,False,False
1857438,18,True,False,False
1857439,18,True,False,False
1857440,18,True,False,False
213392,18,True,False,False
202759,18,True,False,False
1857441,18,True,False,False
1857442,18,True,False,False
554284,18,True,False,False
1857443,18,True,False,False
1857444,18,True,False,False
1857445,18,True,False,False
1857446,18,True,False,False
1857449,18,True,False,False
1857450,18,True,False,False
1857451,18,True,False,False
234685,18,True,False,False
1857452,18,True,False,False
1857453,18,True,False,False
1857454,18,True,False,False
1857455,18,True,False,False
1857456,18,True,False,False
1857457,18,True,False,False
1857458,18,True,False,False
84440,18,True,False,False
1596096,18,True,False,False
1857459,18,True,False,False
1857463,18,True,False,False
85,22,True,False,False
114,22,True,False,False
116,22,True,False,False
118,22,True,False,False
1709,22,True,False,False
378,22,True,False,False
1710,22,True,False,False
1711,22,True,False,False
1712,22,True,False,False
1713,22,True,False,False
1714,22,True,False,False
1715,22,True,False,False
1716,22,True,False,False
1717,22,True,False,False
2449,22,True,False,False
12802,22,True,False,False
8691,22,True,False,False
9298,22,True,False,False
155955,22,True,False,False
59056,22,True,False,False
116234,22,True,False,False
1172661,22,True,False,False
82143,22,True,False,False
82636,22,True,False,False
74578,22,True,False,False
4031,22,True,False,False
106514,22,True,False,False
1269546,22,True,False,False
67147,22,True,False,False
57252,22,True,False,False
88032,22,True,False,False
60941,22,True,False,False
1269548,22,True,False,False
2450,22,True,False,False
1077834,22,True,False,False
931645,22,True,False,False
1269549,22,True,False,False
1269550,22,True,False,False
1269551,22,True,False,False
2452,22,True,False,False
1269553,22,True,False,False
1269554,22,True,False,False
4030,22,True,False,False
1269555,22,True,False,False
1269556,22,True,False,False
1269557,22,True,False,False
1269559,22,True,False,False
1269560,22,True,False,False
1269561,22,True,False,False
1269562,22,True,False,False
1269602,22,True,False,False
1269603,22,True,False,False
1269604,22,True,False,False
145555,22,True,False,False
1269605,22,True,False,False
1269606,22,True,False,False
1269607,22,True,False,False
1269608,22,True,False,False
1269609,22,True,False,False
1196317,22,True,False,False
180394,22,True,False,False
182212,22,True,False,False
1269610,22,True,False,False
1269611,22,True,False,False
21700,22,True,False,False
1704,22,False,True,False
139,24,True,False,False
140,24,True,False,False
2535,24,True,False,False
589,24,True,False,False
141,24,True,False,False
147,24,True,False,False
2539,24,True,False,False
2538,24,True,False,False
2537,24,True,False,False
240171,24,True,False,False
2536,24,True,False,False
2234,24,True,False,False
2541,24,True,False,False
138435,24,True,False,False
545394,24,True,False,False
87312,24,True,False,False
58616,24,True,False,False
58477,24,True,False,False
79458,24,True,False,False
1594799,24,True,False,False
2542,24,True,False,False
115659,24,True,False,False
121751,24,True,False,False
1253578,24,True,False,False
2544,24,True,False,False
1369182,24,True,False,False
9193,24,True,False,False
1389612,24,True,False,False
1624147,24,True,False,False
4026,24,True,False,False
1314989,24,True,False,False
209417,24,True,False,False
31082,24,True,False,False
1243811,24,True,False,False
122726,24,True,False,False
87662,24,True,False,False
134,25,True,False,False
131,25,True,False,False
133,25,True,False,False
132,25,True,False,False
2955,25,True,False,False
10964,25,True,False,False
155,25,True,False,False
49271,25,True,False,False
150194,25,True,False,False
107939,25,True,False,False
352,25,True,False,False
17697,25,True,False,False
95698,25,True,False,False
1291645,25,True,False,False
1172840,25,True,False,False
557545,25,True,False,False
1291646,25,True,False,False
81462,25,True,False,False
62003,25,True,False,False
945062,25,True,False,False
115126,25,True,False,False
333,25,True,False,False
39,25,False,True,False
93210,122906,True,False,False
53714,122906,True,False,False
2440,122906,True,False,False
2441,122906,True,False,False
234352,122906,True,False,False
1095524,122906,True,False,False
30083,122906,True,False,False
156356,122906,True,False,False
1394375,122906,True,False,False
1221073,122906,True,False,False
556356,122906,True,False,False
116264,122906,True,False,False
968292,122906,True,False,False
145133,122906,True,False,False
59039,122906,True,False,False
28950,122906,True,False,False
1648727,122906,True,False,False
1264619,122906,True,False,False
443865,122906,True,False,False
1420175,122906,True,False,False
1640427,122906,True,False,False
1653299,122906,True,False,False
1653293,122906,True,False,False
189281,122906,True,False,False
1220118,122906,True,False,False
1186080,122906,True,False,False
531772,122906,True,False,False
578690,122906,True,False,False
20766,122906,True,False,False
10983,122906,True,False,False
5292,20504,True,False,False
64,20504,True,False,False
18973,20504,True,False,False
56614,20504,True,False,False
3130,20504,True,False,False
5658,20504,True,False,False
2887,20504,True,False,False
47468,20504,True,False,False
333,20504,True,False,False
86237,20504,True,False,False
76543,20504,True,False,False
12371,20504,True,False,False
123812,20504,True,False,False
1578364,20504,True,False,False
1083165,20504,True,False,False
1452956,20504,True,False,False
1151637,20504,True,False,False
1549025,20504,True,False,False
1665465,20504,True,False,False
60537,20504,True,False,False
92483,20504,True,False,False
1031469,20504,True,False,False
1813644,20504,True,False,False
131413,20504,True,False,False
92495,20504,True,False,False
1651045,20504,True,False,False
66667,20504,True,False,False
1366,20504,True,False,False
105786,20504,True,False,False
587413,20504,True,False,False
1123871,20504,True,False,False
3168433,20504,True,False,False
2753653,20504,True,False,False
1335375,20504,True,False,False
1380919,20504,True,False,False
210700,20504,True,False,False
1855248,20504,True,False,False
1291797,20504,True,False,False
1537690,20504,True,False,False
146143,20504,True,False,False
1209419,20504,True,False,False
1143301,20504,True,False,False
2460005,20504,True,False,False
210157,20504,True,False,False
1545551,20504,True,False,False
1357063,20504,True,False,False
1635196,20504,True,False,False
983608,20504,True,False,False
1039678,20504,True,False,False
11447,20504,False,True,False
11448,20504,False,True,False
86239,20504,False,False,True
1892,311324,True,False,False
1151657,311324,True,False,False
5293,311324,True,False,False
25246,311324,True,False,False
1253360,311324,True,False,False
99687,311324,True,False,False
1083451,311324,True,False,False
1382332,311324,True,False,False
1254211,311324,True,False,False
126778,311324,True,False,False
1376106,311324,True,False,False
90060,311324,True,False,False
1279598,311324,True,False,False
1193310,311324,True,False,False
35434,311324,True,False,False
1780695,311324,True,False,False
1785744,311324,True,False,False
1785743,311324,True,False,False
607,311324,False,True,False
9181,311324,False,False,True
9182,311324,False,False,True
112044,311324,False,False,True
3084,28,True,False,False
3087,28,True,False,False
8349,28,True,False,False
8351,28,True,False,False
2975,28,True,False,False
8354,28,True,False,False
8350,28,True,False,False
2778,28,True,False,False
3173,28,True,False,False
3,28,True,False,False
8346,28,True,False,False
349,28,True,False,False
1739,28,True,False,False
1402117,28,True,False,False
80874,28,True,False,False
550106,28,True,False,False
13023,28,True,False,False
1664821,28,True,False,False
9893,28,True,False,False
14320,28,True,False,False
1532851,28,True,False,False
159948,28,True,False,False
103853,28,True,False,False
65553,28,True,False,False
1391387,28,True,False,False
2342448,28,True,False,False
8327,28,False,False,True
8328,28,False,False,True
8643,28,False,False,True
8783,184346,True,False,False
81364,184346,True,False,False
25616,184346,True,False,False
74949,184346,True,False,False
16702,184346,True,False,False
587438,184346,True,False,False
26718,184346,True,False,False
205128,184346,True,False,False
1883866,184346,True,False,False
171939,184346,True,False,False
1375162,184346,True,False,False
101165,184346,True,False,False
1375170,184346,True,False,False
1375175,184346,True,False,False
75601,184346,True,False,False
145132,184346,True,False,False
59280,184346,True,False,False
63111,184346,True,False,False
1237356,184346,True,False,False
79997,184346,True,False,False
1375187,184346,True,False,False
1375188,184346,True,False,False
1375189,184346,True,False,False
1375190,184346,True,False,False
1375191,184346,True,False,False
1428779,184346,True,False,False
2063665,184346,True,False,False
1447919,184346,True,False,False
3095878,184346,True,False,False
1748183,184346,True,False,False
1456755,184346,True,False,False
134859,184346,True,False,False
55500,184346,False,False,True
2963,8224,True,False,False
73421,8224,True,False,False
4691,8224,True,False,False
53,8224,True,False,False
16293,8224,True,False,False
4445,8224,True,False,False
2229,8224,True,False,False
54159,8224,True,False,False
26930,8224,True,False,False
26919,8224,True,False,False
156395,8224,True,False,False
20581,8224,True,False,False
2315424,8224,True,False,False
7473,8224,True,False,False
1007,8224,True,False,False
4886,8224,True,False,False
1212018,8224,True,False,False
1576334,8224,True,False,False
200057,8224,True,False,False
1509209,8224,True,False,False
1391805,8224,True,False,False
1311389,8224,True,False,False
2423261,8224,True,False,False
110736,8224,True,False,False
1002466,8224,True,False,False
154207,8224,True,False,False
26998,8224,True,False,False
1238,8224,True,False,False
1748162,8224,True,False,False
1480753,8224,True,False,False
2099040,8224,True,False,False
26972,8224,True,False,False
228436,8224,True,False,False
26651,8224,True,False,False
27003,8224,True,False,False
2156347,8224,True,False,False
3273987,8224,True,False,False
5572,8224,False,True,False
12047,8224,False,False,True
193,33,True,False,False
192,33,True,False,False
194,33,True,False,False
3710,33,True,False,False
3711,33,True,False,False
3712,33,True,False,False
3713,33,True,False,False
3714,33,True,False,False
2843,33,True,False,False
3715,33,True,False,False
1242148,33,True,False,False
185111,33,True,False,False
44205,33,True,False,False
976171,33,True,False,False
188960,33,True,False,False
1055157,33,True,False,False
5481,33,True,False,False
130935,33,True,False,False
87210,33,True,False,False
43555,33,True,False,False
95638,33,True,False,False
1219890,33,True,False,False
1814,33,True,False,False
1499017,33,True,False,False
61167,33,True,False,False
58058,33,True,False,False
60433,33,True,False,False
1366825,33,True,False,False
168769,33,True,False,False
21380,33,True,False,False
175871,33,True,False,False
91839,33,True,False,False
198,35,True,False,False
199,35,True,False,False
200,35,True,False,False
5586,35,True,False,False
5587,35,True,False,False
6008,35,True,False,False
6009,35,True,False,False
34983,35,True,False,False
13,35,True,False,False
6036,35,True,False,False
3266,35,True,False,False
31,35,True,False,False
95866,35,True,False,False
95867,35,True,False,False
95868,35,True,False,False
6035,35,True,False,False
156910,35,True,False,False
6007,35,True,False,False
179632,35,True,False,False
197,35,False,True,False
1327,122917,True,False,False
7060,122917,True,False,False
30315,122917,True,False,False
114,122917,True,False,False
19034,122917,True,False,False
114019,122917,True,False,False
72095,122917,True,False,False
71580,122917,True,False,False
25136,122917,True,False,False
207558,122917,True,False,False
152566,122917,True,False,False
9188,122917,True,False,False
95047,122917,True,False,False
34715,122917,True,False,False
11275,122917,True,False,False
60349,122917,True,False,False
112,122917,True,False,False
65,122917,True,False,False
113,122917,True,False,False
1331,122917,True,False,False
52398,122917,True,False,False
80112,122917,True,False,False
1193832,122917,True,False,False
534336,122917,True,False,False
81877,122917,True,False,False
173451,122917,True,False,False
67123,122917,True,False,False
1193834,122917,True,False,False
1193833,122917,True,False,False
126667,122917,True,False,False
41782,122917,True,False,False
205406,122917,True,False,False
1359824,122917,True,False,False
1359823,122917,True,False,False
986734,122917,True,False,False
205427,122917,True,False,False
15092,122917,True,False,False
240024,122917,True,False,False
1440652,122917,True,False,False
127453,122917,True,False,False
1484140,122917,True,False,False
1086829,122917,True,False,False
1356758,122917,True,False,False
1047940,122917,True,False,False
2920366,122917,True,False,False
67126,122917,True,False,False
2431964,122917,True,False,False
1191112,122917,True,False,False
23680,122917,True,False,False
2924323,122917,True,False,False
1836598,122917,True,False,False
2265573,122917,True,False,False
83105,122917,True,False,False
108,122917,False,True,False
129,122917,False,False,True
85,4133,True,False,False
955,4133,True,False,False
679,4133,True,False,False
3052,4133,True,False,False
5129,4133,True,False,False
31384,4133,True,False,False
7248,4133,True,False,False
7268,4133,True,False,False
30488,4133,True,False,False
824,4133,True,False,False
11477,4133,True,False,False
34839,4133,True,False,False
34842,4133,True,False,False
10135,4133,True,False,False
34847,4133,True,False,False
34841,4133,True,False,False
95024,4133,True,False,False
34840,4133,True,False,False
8897,4133,True,False,False
34844,4133,True,False,False
34845,4133,True,False,False
34846,4133,True,False,False
5915,4133,True,False,False
1237599,4133,True,False,False
5378,4133,True,False,False
1215378,4133,True,False,False
1588704,4133,True,False,False
1588715,4133,True,False,False
4728,4133,True,False,False
143331,4133,True,False,False
34848,4133,True,False,False
1877814,4133,True,False,False
2966605,4133,True,False,False
2966606,4133,True,False,False
2966601,4133,True,False,False
19488,4133,True,False,False
1588721,4133,True,False,False
2541655,4133,True,False,False
1203697,4133,True,False,False
2966607,4133,True,False,False
3092626,4133,True,False,False
3092627,4133,True,False,False
3092628,4133,True,False,False
3092629,4133,True,False,False
80978,4133,True,False,False
3092631,4133,True,False,False
65732,4133,True,False,False
164525,4133,True,False,False
3092634,4133,True,False,False
1325966,4133,True,False,False
162823,4133,True,False,False
2163,4133,True,False,False
1175318,4133,True,False,False
559485,4133,True,False,False
3009961,4133,True,False,False
1703317,4133,True,False,False
84754,4133,True,False,False
1314891,4133,True,False,False
3092635,4133,True,False,False
3092636,4133,True,False,False
91333,4133,True,False,False
78498,4133,True,False,False
60930,4133,True,False,False
138897,4133,True,False,False
1832433,4133,True,False,False
2942394,4133,True,False,False
65421,4133,True,False,False
21248,4133,True,False,False
2966608,4133,True,False,False
1409697,4133,True,False,False
168881,4133,True,False,False
3092637,4133,True,False,False
3092638,4133,True,False,False
13240,77866,True,False,False
3967,77866,True,False,False
11107,77866,True,False,False
1771,77866,True,False,False
526,77866,True,False,False
572541,77866,True,False,False
8688,77866,True,False,False
18999,77866,True,False,False
2482,77866,True,False,False
131725,77866,True,False,False
110902,77866,True,False,False
4733,77866,True,False,False
1115984,77866,True,False,False
1293752,77866,True,False,False
3228195,77866,True,False,False
3228196,77866,True,False,False
3228197,77866,True,False,False
3228198,77866,True,False,False
550318,77866,True,False,False
138613,77866,True,False,False
3228199,77866,True,False,False
3228200,77866,True,False,False
3228203,77866,True,False,False
3228205,77866,True,False,False
3228207,77866,True,False,False
3228210,77866,True,False,False
1655442,77866,True,False,False
3228212,77866,True,False,False
62072,77866,True,False,False
2348990,77866,True,False,False
3228213,77866,True,False,False
1273237,77866,True,False,False
60874,77866,True,False,False
3228214,77866,True,False,False
52885,77866,True,False,False
1880147,77866,True,False,False
3228215,77866,True,False,False
206027,77866,True,False,False
2646019,77866,True,False,False
1183801,77866,True,False,False
1172814,77866,True,False,False
2212199,77866,True,False,False
228702,77866,True,False,False
2008015,77866,True,False,False
3228223,77866,True,False,False
1467941,77866,True,False,False
1299674,77866,True,False,False
132367,77866,True,False,False
3228232,77866,True,False,False
1349496,77866,True,False,False
175600,77866,True,False,False
3228233,77866,True,False,False
1015667,77866,True,False,False
1411679,77866,True,False,False
143261,77866,True,False,False
1644611,77866,True,False,False
101847,77866,True,False,False
2559012,77866,True,False,False
6942,77866,True,False,False
1676469,77866,True,False,False
67813,77866,False,True,False
79811,77866,False,False,True
265460,77866,False,False,True
2713,290859,True,False,False
1100,290859,True,False,False
1110405,290859,True,False,False
1596934,290859,True,False,False
111016,290859,True,False,False
935201,290859,True,False,False
2573906,290859,True,False,False
16441,290859,True,False,False
2027068,290859,True,False,False
1092386,290859,True,False,False
1017294,290859,True,False,False
25132,290859,True,False,False
944099,290859,True,False,False
2573915,290859,True,False,False
30087,290859,True,False,False
2428502,290859,True,False,False
1409828,290859,True,False,False
2090994,290859,True,False,False
1102427,290859,True,False,False
25445,290859,True,False,False
1509614,290859,True,False,False
6060,290859,True,False,False
1278554,290859,True,False,False
2258,290859,True,False,False
2573934,290859,True,False,False
1744865,290859,True,False,False
1446100,290859,True,False,False
2573936,290859,True,False,False
1676636,290859,True,False,False
2573938,290859,True,False,False
2484837,290859,True,False,False
1744390,290859,True,False,False
2573939,290859,True,False,False
2573940,290859,True,False,False
1321622,290859,True,False,False
1439492,290859,True,False,False
1750651,290859,True,False,False
2573944,290859,True,False,False
1647101,290859,True,False,False
2573945,290859,True,False,False
1535344,290859,True,False,False
1700678,290859,True,False,False
1261477,290859,True,False,False
2573949,290859,True,False,False
1633867,290859,True,False,False
2573950,290859,True,False,False
2573952,290859,True,False,False
1180134,290859,True,False,False
1462234,290859,True,False,False
1648551,290859,True,False,False
1583973,290859,True,False,False
1630258,290859,True,False,False
2573962,290859,True,False,False
1152023,290859,True,False,False
1163622,290859,True,False,False
207367,290859,True,False,False
1512909,290859,True,False,False
1451123,290859,True,False,False
1674163,290859,True,False,False
2510620,290859,True,False,False
2008229,290859,True,False,False
2573981,290859,True,False,False
820,290859,True,False,False
1889718,290859,True,False,False
1333902,290859,True,False,False
2522258,290859,True,False,False
3893,290859,False,False,True
18047,290859,False,False,True
55252,290859,False,True,False
113939,290859,False,False,True
172666,290859,False,False,True
9828,20526,True,False,False
1229,20526,True,False,False
59315,20526,True,False,False
2547,20526,True,False,False
3968,20526,True,False,False
22063,20526,True,False,False
20403,20526,True,False,False
60033,20526,True,False,False
86268,20526,True,False,False
130108,20526,True,False,False
86269,20526,True,False,False
109205,20526,True,False,False
58371,20526,True,False,False
37980,20526,True,False,False
10874,20526,True,False,False
43263,20526,True,False,False
145110,20526,True,False,False
2037,20526,True,False,False
1566267,20526,True,False,False
1459145,20526,True,False,False
77622,20526,True,False,False
186373,20526,True,False,False
105296,20526,True,False,False
1880957,20526,True,False,False
62920,20526,True,False,False
1346339,20526,True,False,False
86270,20526,False,True,False
72129,274479,True,False,False
51329,274479,True,False,False
380,274479,True,False,False
1026947,274479,True,False,False
25616,274479,True,False,False
126932,274479,True,False,False
12519,274479,True,False,False
6588,274479,True,False,False
6587,274479,True,False,False
105762,274479,True,False,False
93015,274479,True,False,False
1330999,274479,True,False,False
42557,274479,True,False,False
50234,274479,True,False,False
1542696,274479,True,False,False
1542697,274479,True,False,False
972492,274479,True,False,False
194477,274479,True,False,False
1221558,274479,True,False,False
173065,274479,True,False,False
1602952,274479,True,False,False
215890,274479,True,False,False
18328,274479,True,False,False
1658337,274479,True,False,False
1223750,274479,True,False,False
1658338,274479,True,False,False
1496292,274479,True,False,False
1496293,274479,True,False,False
1658341,274479,True,False,False
1658348,274479,True,False,False
1168858,274479,True,False,False
1774093,274479,True,False,False
1401606,274479,True,False,False
1658352,274479,True,False,False
1658353,274479,True,False,False
130741,274479,True,False,False
164018,274479,True,False,False
999737,274479,True,False,False
1371551,274479,True,False,False
1464956,274479,True,False,False
1774101,274479,True,False,False
1102317,274479,True,False,False
1774100,274479,True,False,False
1080882,274479,True,False,False
1271784,274479,True,False,False
1355923,274479,True,False,False
84436,274479,True,False,False
50588,274479,True,False,False
58535,274479,True,False,False
131849,274479,True,False,False
13023,274479,True,False,False
1075500,274479,True,False,False
1511961,274479,True,False,False
164004,274479,True,False,False
171631,274479,True,False,False
73194,274479,True,False,False
1774084,274479,True,False,False
1774087,274479,True,False,False
1774091,274479,True,False,False
1774094,274479,True,False,False
1774096,274479,True,False,False
1852511,274479,True,False,False
1745909,274479,True,False,False
2451423,274479,True,False,False
174514,274479,False,False,True
31,4147,True,False,False
3636,4147,True,False,False
9642,4147,True,False,False
10431,4147,True,False,False
2283,4147,True,False,False
8784,4147,True,False,False
78198,4147,True,False,False
19977,4147,True,False,False
19152,4147,True,False,False
8785,4147,True,False,False
35022,4147,True,False,False
34395,4147,True,False,False
35024,4147,True,False,False
35025,4147,True,False,False
35026,4147,True,False,False
1018310,4147,True,False,False
86583,4147,True,False,False
1313093,4147,True,False,False
56563,4147,True,False,False
150204,4147,True,False,False
1571853,4147,True,False,False
191637,4147,True,False,False
1132472,4147,True,False,False
1226707,4147,True,False,False
1402117,4147,True,False,False
181514,4147,True,False,False
1571861,4147,True,False,False
122678,4147,True,False,False
181964,4147,True,False,False
35518,4147,True,False,False
36093,4147,True,False,False
43544,4147,True,False,False
2713083,4147,True,False,False
39,4147,False,True,False
35019,4147,False,False,True
35020,4147,False,False,True
29222,77877,True,False,False
221809,77877,True,False,False
10401,77877,True,False,False
80289,77877,True,False,False
211429,77877,True,False,False
141762,77877,True,False,False
550317,77877,True,False,False
568045,77877,True,False,False
142374,77877,True,False,False
582656,77877,True,False,False
